#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
214199_at   62.8    A   0.780518
207379_at   337.3   A   0.080566
206978_at   831.4   P   0.01416
220049_s_at 185.7   A   0.533936
206625_at   567 A   0.219482
206587_at   357.5   A   0.149658
206643_at   1440.6  P   0.001953
210280_at   253.2   A   0.334473
206384_at   85.9    A   0.850342
207218_at   208 A   0.246094
207679_at   173.2   A   0.246094
206851_at   246.9   A   0.601074
206705_at   471.2   P   0.023926
220339_s_at 214.1   A   0.828613
206028_s_at 287.9   A   0.219482
207417_s_at 111.1   A   0.171387
206421_s_at 82.5    A   0.981445
210671_x_at 434 A   0.219482
207754_at   40.5    A   0.567627
207344_at   92.6    A   0.850342
206263_at   731.6   P   0.037598
219956_at   380.4   A   0.111572
210446_at   95.4    A   0.567627
206733_at   247.4   A   0.129639
206154_at   249.4   A   0.601074
220010_at   39.1    A   0.601074
206301_at   42.2    A   0.888428
206271_at   145.7   A   0.27417
220047_at   200 A   0.567627
221291_at   46.8    A   0.850342
206374_at   548.7   A   0.19458
206330_s_at 22.8    A   0.989258
207674_at   315.6   P   0.001221
206513_at   637 A   0.067627
206985_at   333.1   A   0.533936
208365_s_at 173.3   A   0.5
210452_x_at 193.4   A   0.601074
220045_at   258.3   A   0.398926
206681_x_at 39.3    A   0.780518
206521_s_at 609 A   0.246094
206871_at   145.8   A   0.398926
206320_s_at 54.4    A   0.80542
220325_at   44  A   0.533936
206991_s_at 233.3   A   0.72583
206699_x_at 339 A   0.366211
214633_at   61.3    A   0.665527
206905_s_at 441.7   A   0.219482
216917_s_at 150.7   P   0.030273
219859_at   564.2   P   0.018555
206835_at   249.1   A   0.19458
217289_s_at 269 A   0.27417
210595_at   70.6    A   0.919434
210300_at   330.6   A   0.334473
221285_at   33  A   0.888428
206533_at   254.6   P   0.01416
219795_at   174.7   P   0.037598
220197_at   136.8   A   0.432373
217319_x_at 100 A   0.149658
211119_at   18.3    A   0.953857
206262_at   272 A   0.219482
206812_at   66.2    A   0.953857
214575_s_at 277 A   0.567627
220142_at   405.5   A   0.366211
206404_at   291.1   A   0.432373
221307_at   267.2   A   0.19458
214470_at   1285.3  A   0.080566
206236_at   342.6   A   0.111572
220120_s_at 132.5   A   0.5
214535_s_at 782.5   A   0.19458
219866_at   633.6   A   0.171387
214502_at   16.3    A   0.919434
207343_at   576.1   A   0.19458
206567_s_at 531.4   A   0.080566
207426_s_at 381.1   A   0.5
210400_at   80.5    A   0.919434
220166_at   237.8   A   0.111572
214247_s_at 132 A   0.095215
214630_at   65  A   0.696289
207248_at   67.6    A   0.870361
206603_at   23.2    A   0.919434
206424_at   76  A   0.567627
206573_at   102.2   A   0.432373
206034_at   327.1   A   0.334473
206579_at   397.8   P   0.030273
219947_at   1155.9  P   0.000732
207854_at   119.2   A   0.19458
206381_at   251.1   A   0.5
206483_at   359.2   A   0.27417
206173_x_at 200.8   A   0.567627
206627_s_at 7.8 A   0.633789
206631_at   352.3   A   0.067627
206676_at   130.8   A   0.432373
206714_at   305.8   A   0.303711
207049_at   49.8    A   0.828613
214596_at   44.7    A   0.919434
206333_at   226.4   A   0.246094
219907_at   302.2   A   0.334473
206432_at   90.8    A   0.129639
206618_at   77.1    A   0.303711
211169_s_at 90.5    A   0.5
206142_at   12  A   0.919434
206414_s_at 119.2   A   0.633789
207337_at   61.8    A   0.919434
220519_s_at 275.4   A   0.219482
206742_at   340.4   A   0.567627
206261_at   285.3   P   0.008057
206337_at   624.5   P   0.01416
208426_x_at 510.4   A   0.095215
206954_at   85.3    A   0.5
206811_at   27.4    A   0.828613
220031_at   30.5    A   0.969727
219914_at   142.4   A   0.633789
206517_at   65.6    A   0.72583
206512_at   30.5    A   0.888428
207020_at   401.6   A   0.27417
206268_at   362.3   A   0.149658
211867_s_at 36.5    A   0.932373
207740_s_at 13.4    A   0.753906
206174_s_at 808.4   M   0.056152
206718_at   449.7   A   0.111572
220067_at   168.8   A   0.533936
206783_at   1022.9  A   0.095215
206702_at   133.5   A   0.466064
220059_at   271.8   A   0.466064
206270_at   81.5    A   0.919434
206539_s_at 75.9    A   0.533936
210423_s_at 1765.1  P   0.010742
206368_at   115.6   A   0.334473
206280_at   583.3   A   0.27417
210329_s_at 60.1    A   0.533936
208492_at   192.3   A   0.533936
206324_s_at 768.8   A   0.095215
220106_at   110.6   A   0.633789
207360_s_at 33.4    A   0.780518
208323_s_at 90.6    A   0.533936
206184_at   450.9   A   0.111572
206541_at   100.3   A   0.432373
206467_x_at 213.5   A   0.303711
210366_at   101.2   A   0.303711
214462_at   134.3   A   0.129639
207718_x_at 757.1   A   0.129639
206552_s_at 71.8    A   0.366211
211336_x_at 307.1   A   0.466064
214631_at   36  A   0.219482
219936_s_at 132.7   A   0.334473
206693_at   34.8    A   0.567627
206730_at   10.5    A   0.976074
220086_at   127.6   A   0.567627
214602_at   44.4    A   0.962402
211339_s_at 661.4   P   0.000244
206867_at   240.3   A   0.432373
207767_s_at 856.8   A   0.067627
206321_at   20  A   0.932373
215228_at   339.3   P   0.018555
206633_at   231.9   A   0.171387
220026_at   164.1   A   0.466064
220502_s_at 50.6    A   0.129639
220125_at   337.1   A   0.334473
210414_at   705.2   A   0.067627
211222_s_at 503.7   A   0.303711
220004_at   64.9    A   0.533936
206233_at   353 A   0.398926
221060_s_at 853.7   P   0.005859
221097_s_at 951.3   P   0.046143
206530_at   518.6   A   0.246094
207306_at   36.5    A   0.888428
207404_s_at 372 P   0.046143
220214_at   41.9    A   0.904785
206336_at   242.4   M   0.056152
206709_x_at 473.1   A   0.303711
210302_s_at 267.8   A   0.303711
220554_at   206.8   A   0.366211
206957_at   138.4   A   0.466064
207053_at   34  A   0.919434
208023_at   234 A   0.246094
207298_at   449.9   A   0.095215
206641_at   29.9    A   0.601074
206814_at   172.2   A   0.398926
206235_at   59  A   0.366211
207095_at   438.6   A   0.111572
206729_at   585.8   P   0.01416
220065_at   57  A   0.850342
207207_at   129.3   P   0.01416
211389_x_at 408.5   A   0.601074
211155_s_at 113.2   A   0.171387
207742_s_at 89.5    A   0.753906
220131_at   551.8   A   0.246094
220244_at   1235.6  P   0.010742
220799_at   225.5   A   0.171387
220038_at   30.1    A   0.696289
214613_at   53.2    A   0.72583
220412_x_at 51.7    A   0.870361
207308_at   140.4   A   0.080566
206756_at   29.8    A   0.601074
206622_at   35.8    A   0.904785
206970_at   109.8   A   0.753906
221201_s_at 16.6    A   0.904785
206388_at   187.2   A   0.5
214611_at   252.6   A   0.171387
207019_s_at 236.6   A   0.303711
206563_s_at 64.4    A   0.80542
206437_at   1726.8  A   0.129639
206719_at   365.8   A   0.171387
206837_at   90.6    A   0.780518
206836_at   185.8   A   0.398926
207987_s_at 43.9    A   0.5
206607_at   373.3   A   0.633789
220257_x_at 46.2    A   0.753906
206189_at   279 A   0.171387
220322_at   345.5   A   0.149658
220493_at   146.4   A   0.5
206545_at   361.6   P   0.01416
215274_at   551.3   M   0.056152
207577_at   115 A   0.27417
220393_at   16.4    A   0.696289
206974_at   470.2   A   0.067627
206803_at   23.2    A   0.888428
206804_at   70  A   0.780518
207109_at   37.4    A   0.696289
206744_s_at 15.8    A   0.567627
206498_at   138.8   A   0.633789
206614_at   500.2   A   0.303711
220014_at   49.4    A   0.334473
220124_at   125.9   A   0.398926
206690_at   44.6    A   0.969727
207174_at   23.5    A   0.753906
219860_at   494.5   P   0.023926
220378_at   368.3   A   0.111572
206323_x_at 12344.9 P   0.000244
208450_at   35.3    A   0.870361
207406_at   96.6    A   0.219482
206640_x_at 145.1   A   0.398926
210364_at   87.6    A   0.665527
206578_at   139.4   A   0.466064
206983_at   107 A   0.246094
206887_at   546.8   A   0.219482
220162_s_at 199.4   A   0.303711
206751_s_at 38  A   0.753906
220294_at   12.6    A   0.80542
220623_s_at 118.3   A   0.219482
207886_s_at 23.6    A   0.828613
206377_at   188.3   A   0.080566
207678_s_at 85.3    A   0.665527
220068_at   241.8   A   0.533936
207314_x_at 353.5   A   0.171387
206938_at   248.6   A   0.567627
220225_at   75.3    A   0.665527
206960_at   185.5   A   0.095215
220383_at   26.9    A   0.665527
220130_x_at 65.6    A   0.567627
214607_at   555.9   A   0.219482
206536_s_at 231.4   P   0.008057
219937_at   40.8    A   0.665527
211434_s_at 70.3    A   0.601074
207825_s_at 99.7    A   0.432373
206458_s_at 189.6   A   0.398926
220351_at   249 A   0.19458
214605_x_at 21.1    A   0.601074
206898_at   50.8    A   0.303711
220191_at   22.2    A   0.780518
206624_at   193.8   A   0.633789
210401_at   318.7   A   0.219482
206838_at   393.9   A   0.567627
207555_s_at 463.3   A   0.27417
221310_at   55.6    A   0.696289
208454_s_at 636.8   A   0.111572
207194_s_at 44.7    A   0.828613
206575_at   39.5    A   0.850342
210961_s_at 206.2   A   0.19458
214469_at   37  A   0.780518
214401_at   207.3   A   0.466064
216994_s_at 46.2    A   0.466064
220423_at   74.3    A   0.888428
206704_at   342.6   P   0.00293
220023_at   592.7   A   0.095215
206892_at   41.7    A   0.850342
220249_at   28.7    A   0.953857
219899_x_at 104.9   A   0.567627
206800_at   288.9   A   0.27417
207175_at   23  A   0.850342
206486_at   303.1   A   0.567627
206554_x_at 41.9    A   0.633789
206634_at   53.8    A   0.633789
208251_at   588.9   A   0.366211
210333_at   54.6    A   0.850342
220307_at   83.3    A   0.696289
220440_at   318.9   A   0.533936
210311_at   568.5   A   0.171387
206425_s_at 215.7   A   0.129639
221337_s_at 180.8   A   0.753906
207356_at   117.9   A   0.633789
206678_at   36.9    A   0.932373
220403_s_at 20.9    A   0.780518
206604_at   107 A   0.80542
207051_at   429.6   A   0.129639
206692_at   268.8   A   0.432373
207840_at   510.6   A   0.129639
208394_x_at 253.1   A   0.171387
220315_at   279.9   A   0.171387
207914_x_at 601 A   0.334473
207342_at   239.9   A   0.398926
206817_x_at 209.7   A   0.533936
220818_s_at 15.7    A   0.962402
208300_at   260.9   A   0.334473
207199_at   135.5   A   0.27417
220034_at   142.7   A   0.27417
206696_at   99.8    A   0.850342
208164_s_at 177.6   A   0.533936
220055_at   118.3   A   0.665527
207200_at   78.6    A   0.780518
214612_x_at 195 A   0.334473
207120_at   121.1   A   0.219482
207503_at   127.6   A   0.366211
221372_s_at 112.8   A   0.303711
206420_at   904.4   P   0.000244
220246_at   40.8    A   0.665527
206635_at   607.4   A   0.334473
210288_at   1012.4  P   0.037598
221450_x_at 42  A   0.753906
207094_at   2968    A   0.111572
210419_at   478.7   A   0.149658
210349_at   413.4   A   0.111572
207289_at   1003.9  P   0.037598
215689_s_at 27.9    A   0.98584
206527_at   511.7   M   0.056152
206695_x_at 180.4   P   0.00415
207427_at   36.2    A   0.633789
206749_at   90.4    A   0.533936
208471_at   33.7    A   0.696289
208168_s_at 258.9   A   0.567627
206793_at   105.4   A   0.888428
206277_at   63.6    A   0.80542
208461_at   9.9 A   0.850342
214467_at   754.5   P   0.00415
220146_at   87.4    A   0.334473
220277_at   199.6   A   0.334473
207141_s_at 466.6   A   0.080566
207097_s_at 29.1    A   0.904785
206677_at   171.8   A   0.219482
206429_at   652.1   A   0.111572
206240_s_at 847 P   0.00293
207035_at   76.2    A   0.888428
220437_at   74.2    A   0.753906
220153_at   365.9   A   0.27417
220105_at   391.7   A   0.5
220327_at   159.1   A   0.067627
221631_at   993 M   0.056152
206605_at   41.6    A   0.850342
206691_s_at 351.8   A   0.067627
206766_at   693.9   P   0.010742
207333_at   437.4   A   0.366211
222102_at   23.7    A   0.665527
206711_at   61.9    A   0.780518
206767_at   526.2   A   0.149658
206805_at   291.9   A   0.19458
219985_at   36.5    A   0.665527
220387_s_at 93.4    A   0.246094
221278_at   16.4    A   0.99707
207137_at   33  A   0.828613
214348_at   258.1   A   0.466064
206726_at   530.5   A   0.246094
210324_at   56.3    A   0.601074
206717_at   141.8   A   0.067627
221292_at   333.2   A   0.432373
221279_at   198.5   A   0.432373
207050_at   405.3   A   0.246094
206591_at   152.5   A   0.246094
207117_at   211.7   A   0.171387
206638_at   21.8    A   0.753906
208414_s_at 257.4   A   0.72583
206523_at   33.1    A   0.976074
208090_s_at 94.5    A   0.665527
210437_at   287.8   A   0.366211
206762_at   24.2    A   0.80542
214474_at   671.6   P   0.030273
211107_s_at 523.6   A   0.303711
210689_at   718.8   M   0.056152
210549_s_at 36.9    A   0.72583
214495_at   350.8   A   0.19458
220676_at   190.4   P   0.01416
220522_at   258 A   0.398926
210772_at   1187.1  P   0.001953
207122_x_at 785.4   P   0.030273
216537_s_at 325.2   P   0.037598
220848_x_at 104.3   A   0.665527
206419_at   321.1   A   0.696289
206850_at   417.1   A   0.171387
206988_at   490 A   0.366211
220664_at   48.6    A   0.601074
206824_at   46.4    A   0.665527
206925_at   383.5   A   0.219482
210467_x_at 479.9   A   0.149658
206907_at   326.9   P   0.030273
206248_at   888.9   A   0.246094
207785_s_at 1079    P   0.000244
220413_at   584.3   A   0.466064
207220_at   288.1   A   0.095215
206862_at   42.8    A   0.665527
208377_s_at 385.5   A   0.533936
220359_s_at 43.2    A   0.888428
206556_at   106.3   A   0.219482
220245_at   692 A   0.334473
220405_at   314.2   P   0.030273
220928_s_at 182.8   A   0.432373
219982_s_at 289 A   0.398926
206628_at   508 A   0.303711
206666_at   554.9   M   0.056152
207008_at   3750.1  P   0.000732
214400_at   392.7   A   0.533936
206706_at   392 A   0.567627
220414_at   350.9   A   0.171387
220620_at   214.4   A   0.5
214463_x_at 34.9    A   0.888428
207795_s_at 434 A   0.366211
220250_at   390.3   A   0.149658
207145_at   25.8    A   0.432373
206934_at   182.2   A   0.5
206472_s_at 623.2   P   0.008057
220492_s_at 42.1    A   0.870361
206411_s_at 243.8   A   0.398926
211570_s_at 134.2   A   0.219482
207281_x_at 157.5   A   0.334473
206771_at   52.2    A   0.976074
206780_at   446.8   A   0.432373
220498_at   50.3    A   0.932373
220790_s_at 118.1   A   0.567627
220380_at   242.1   P   0.030273
220042_x_at 75.2    A   0.72583
220087_at   313.3   A   0.27417
206412_at   38.1    A   0.665527
206518_s_at 118.1   A   0.567627
206577_at   21.4    A   0.696289
220234_at   67.7    A   0.466064
206674_at   246.7   A   0.5
206946_at   58.8    A   0.665527
207277_at   451.7   A   0.129639
206516_at   40.9    A   0.72583
206752_s_at 26.2    A   0.870361
210301_at   817.5   M   0.056152
206995_x_at 188.5   P   0.023926
206588_at   200.9   A   0.19458
211532_x_at 51.2    A   0.994141
217269_s_at 1244.9  M   0.056152
211516_at   313.9   A   0.149658
220549_at   77.1    A   0.303711
207114_at   446.9   A   0.080566
220356_at   116.7   A   0.466064
206785_s_at 35.1    A   0.828613
206735_at   366.3   A   0.398926
220445_s_at 30.4    A   0.904785
220332_at   44.4    A   0.850342
206813_at   223.6   A   0.665527
207150_at   347.4   A   0.303711
207270_x_at 528 A   0.149658
206984_s_at 31  A   0.567627
207056_s_at 31.2    A   0.601074
207179_at   79.9    A   0.753906
214628_at   113.9   A   0.601074
211489_at   137.1   A   0.129639
211267_at   30.8    A   0.753906
208468_at   48.4    A   0.753906
208469_s_at 168.4   A   0.219482
208258_s_at 36.5    A   0.870361
220422_at   337.5   A   0.080566
206784_at   214 A   0.696289
211380_s_at 131.2   A   0.72583
207852_at   96.8    A   0.303711
214616_at   910.3   A   0.111572
207166_at   62.7    A   0.72583
206664_at   117 A   0.171387
206833_s_at 245.4   A   0.303711
207032_s_at 106.7   A   0.633789
220066_at   88.9    A   0.246094
207167_at   115.9   A   0.696289
207066_at   31.7    A   0.888428
208037_s_at 340.8   A   0.067627
207014_at   135.6   P   0.046143
220418_at   15.2    A   0.904785
207140_at   29.1    A   0.989258
206827_s_at 323.2   A   0.334473
206585_at   86.7    A   0.334473
207009_at   416.6   A   0.303711
207091_at   26.9    A   0.904785
210504_at   859.6   P   0.000732
206443_at   26.8    A   0.919434
206794_at   155.4   A   0.27417
220366_at   454.3   P   0.023926
206612_at   133.3   A   0.533936
220208_at   1055.4  A   0.067627
207187_at   1395.8  A   0.067627
206891_at   389.5   P   0.037598
220217_x_at 319.1   A   0.080566
207103_at   77.3    A   0.171387
211886_s_at 527.9   A   0.19458
210617_at   296 A   0.303711
207202_s_at 255.3   A   0.601074
206939_at   125.1   A   0.5
206940_s_at 318.9   P   0.037598
206468_s_at 1171.2  A   0.303711
206893_at   193.4   A   0.19458
207299_s_at 68  A   0.601074
214617_at   1268.9  P   0.00293
206944_at   803.3   A   0.19458
216083_s_at 75.8    A   0.696289
220180_at   279.1   A   0.219482
211362_s_at 430.6   P   0.018555
214472_at   353.6   A   0.398926
207399_at   311.6   A   0.334473
206617_s_at 93.7    A   0.904785
207204_at   16.5    A   0.919434
206529_x_at 120 A   0.171387
210335_at   209.2   A   0.095215
206806_at   154 A   0.27417
206881_s_at 81.6    A   0.780518
220048_at   758.7   A   0.111572
206773_at   262.4   P   0.005859
220804_s_at 91.1    A   0.633789
221382_at   1708.9  A   0.129639
207518_at   139.1   A   0.129639
206852_at   85.6    A   0.398926
206856_at   208.5   A   0.334473
208048_at   37.2    A   0.366211
221343_at   129.2   A   0.366211
207394_at   298.4   A   0.27417
206866_at   20.1    A   0.696289
207055_at   58.8    A   0.828613
207237_at   74.8    A   0.665527
220313_at   178.3   A   0.19458
210861_s_at 201 A   0.366211
207918_s_at 14.1    A   0.976074
206961_s_at 225.8   A   0.466064
207044_at   453.7   A   0.366211
211403_x_at 134.6   A   0.27417
220452_x_at 1005.7  A   0.129639
206619_at   28.6    A   0.976074
207317_s_at 408.5   A   0.390137
206561_s_at 273.4   A   0.466064
207221_at   665.4   A   0.171387
207184_at   904.7   A   0.111572
207771_at   198.4   A   0.303711
206927_s_at 226.7   A   0.366211
207027_at   82.1    A   0.953857
207354_at   393.3   A   0.303711
220255_at   47.6    A   0.466064
207455_at   264.8   A   0.171387
206750_at   193.8   A   0.432373
206739_at   138.2   A   0.850342
216921_s_at 315.2   A   0.366211
207084_at   172.8   A   0.432373
220343_at   210.3   A   0.303711
206841_at   34.9    A   0.850342
206796_at   37.3    A   0.633789
207225_at   50.8    A   0.870361
221670_s_at 1004.3  P   0.018555
216485_s_at 118.5   A   0.567627
207341_at   36.7    A   0.567627
207279_s_at 662.8   A   0.171387
207116_s_at 82.9    A   0.753906
210852_s_at 34.3    A   0.80542
206830_at   138.1   A   0.149658
220056_at   615.1   M   0.056152
208479_at   347.9   A   0.129639
210505_at   414.9   A   0.095215
214614_at   59.4    A   0.533936
220108_at   147.9   A   0.533936
206682_at   123.5   A   0.366211
221306_at   1176.8  M   0.056152
214476_at   491.7   A   0.533936
206720_at   59.3    A   0.533936
206663_at   346.9   A   0.129639
207294_at   132.8   A   0.398926
220429_at   251.7   A   0.432373
207819_s_at 19  A   0.665527
207092_at   20.3    A   0.943848
207010_at   217.1   A   0.149658
210444_at   673.7   A   0.067627
207442_at   48.1    A   0.969727
207575_at   251.2   A   0.27417
207257_at   58.5    A   0.533936
208562_s_at 19.4    A   0.888428
207201_s_at 108.5   A   0.567627
207111_at   524.3   A   0.149658
220504_at   193.1   P   0.046143
206769_at   247.8   A   0.27417
214485_at   526 P   0.046143
210323_at   288 A   0.246094
207003_at   54.7    A   0.953857
216368_s_at 210.4   P   0.008057
207597_at   205.2   M   0.056152
206915_at   52.9    A   0.72583
221331_x_at 123.3   A   0.533936
206882_at   86.4    A   0.828613
206897_at   153.2   A   0.27417
220474_at   87.8    A   0.095215
206933_s_at 90.3    A   0.533936
220496_at   350.4   A   0.466064
221065_s_at 224.9   A   0.219482
220331_at   46.4    A   0.870361
220447_at   45  A   0.953857
206880_at   675.6   P   0.046143
207160_at   129.7   A   0.466064
207037_at   122.3   A   0.601074
207252_at   489.5   A   0.111572
210546_x_at 63.6    A   0.696289
210661_at   47.3    A   0.366211
207057_at   71.8    A   0.303711
207080_s_at 21.8    A   0.753906
207236_at   202.8   P   0.046143
221140_s_at 28.6    A   0.962402
206994_at   314.3   A   0.27417
207024_at   73.5    A   0.828613
207197_at   322.3   A   0.366211
220337_at   37  A   0.533936
208473_s_at 373.4   A   0.219482
206990_at   258.4   A   0.27417
207124_s_at 38.7    A   0.870361
207123_s_at 176.9   A   0.466064
214481_at   131.8   A   0.665527
207162_s_at 96.8    A   0.696289
206935_at   104.2   A   0.129639
206890_at   110.3   A   0.753906
220248_x_at 1821    P   0.001221
207206_s_at 289.3   A   0.366211
207195_at   33.1    A   0.665527
210654_at   95.7    A   0.533936
208273_at   271.1   A   0.366211
208460_at   292.3   A   0.19458
220481_at   312.8   A   0.334473
206932_at   178.3   A   0.246094
206969_at   38.3    A   0.601074
206795_at   215.3   A   0.171387
207067_s_at 361.6   A   0.432373
220451_s_at 608.7   A   0.095215
206909_at   91.9    A   0.696289
211440_x_at 339.6   A   0.080566
206799_at   23.9    A   0.904785
207147_at   51.8    A   0.696289
207126_x_at 500 P   0.023926
220126_at   77.8    A   0.601074
208345_s_at 153.4   A   0.533936
207178_s_at 147.1   A   0.5
206967_at   148.3   A   0.366211
206876_at   175.5   A   0.149658
210799_at   452.2   A   0.19458
207018_s_at 72.6    A   0.219482
207300_s_at 423.7   P   0.001953
206758_at   55.7    A   0.696289
220164_s_at 94.8    A   0.753906
207861_at   79.7    A   0.780518
211479_s_at 139.4   P   0.023926
210523_at   165.9   A   0.633789
210576_at   20.4    A   0.870361
220627_at   157.1   A   0.601074
207029_at   141.6   A   0.080566
207139_at   121.2   A   0.334473
210503_at   12.6    A   0.80542
207102_at   199.1   M   0.056152
207324_s_at 15  A   0.99585
207106_s_at 460 A   0.27417
206998_x_at 242.8   A   0.398926
206943_at   389.1   A   0.432373
206734_at   158.1   A   0.149658
208537_at   35.2    A   0.98584
206865_at   29.9    A   0.828613
206945_at   517.7   A   0.095215
220563_s_at 229 A   0.171387
206947_at   371.6   A   0.19458
206620_at   258.9   A   0.533936
220541_at   544.8   A   0.27417
206834_at   22419.1 P   0.000244
207026_s_at 72.6    A   0.753906
206708_at   213 A   0.111572
207110_at   38.4    A   0.601074
210412_at   475.9   A   0.149658
207074_s_at 248.3   A   0.432373
207363_at   306.7   A   0.334473
207850_at   12.6    A   0.850342
206772_at   193.1   A   0.533936
206914_at   69.5    A   0.5
220379_at   605.9   A   0.366211
221462_x_at 40.8    A   0.850342
208193_at   295.4   A   0.129639
208111_at   50.6    A   0.665527
220275_at   391.2   A   0.149658
221470_s_at 23.5    A   0.80542
206900_x_at 256.2   P   0.001953
208431_s_at 240.2   A   0.398926
220556_at   145.6   A   0.533936
220334_at   132 A   0.246094
207043_s_at 76  A   0.633789
207183_at   104.5   A   0.567627
207272_at   15.7    A   0.5
220683_at   286.4   A   0.27417
207176_s_at 976.8   P   0.018555
208463_at   324.6   A   0.171387
220487_at   20.7    A   0.969727
207309_at   1063.4  P   0.037598
207028_at   78.3    A   0.962402
210890_x_at 71.5    A   0.943848
214489_at   305.7   A   0.080566
220812_s_at 62.8    A   0.665527
220460_at   237.6   A   0.067627
208388_at   359.8   A   0.080566
214494_s_at 67.3    A   0.696289
214624_at   182.4   A   0.398926
216989_at   280.5   P   0.037598
207662_at   247.9   A   0.111572
210670_at   484.6   A   0.334473
220229_s_at 54.3    A   0.696289
220209_at   32.2    A   0.888428
206966_s_at 1236    A   0.19458
207070_at   85.6    A   0.533936
206973_at   156.9   A   0.567627
207639_at   530.9   A   0.246094
207670_at   469.1   A   0.19458
207880_at   292.6   A   0.303711
206810_at   115.2   A   0.334473
206931_at   105.5   A   0.398926
221164_x_at 591.1   A   0.246094
211827_s_at 72.4    A   0.466064
220317_at   185 A   0.246094
207386_at   302.4   P   0.023926
207193_at   29.4    A   0.828613
214510_at   65.8    A   0.932373
207685_at   32  A   0.998779
220540_at   149.7   A   0.665527
207038_at   303.9   A   0.219482
207185_at   343.1   A   0.567627
207031_at   91.3    A   0.567627
220528_at   642.3   P   0.023926
210506_at   414.7   A   0.080566
207346_at   152.5   A   0.72583
220654_at   183.4   A   0.601074
207532_at   208.8   A   0.27417
220394_at   165 A   0.466064
207226_at   60.4    A   0.633789
214479_at   282 A   0.753906
208432_s_at 75.2    A   0.780518
206724_at   272.3   A   0.334473
207684_at   400.3   A   0.19458
211349_at   631.9   A   0.080566
221298_s_at 40.1    A   0.904785
207395_at   350 A   0.334473
214491_at   487.8   A   0.567627
206956_at   231.4   A   0.19458
210487_at   46.8    A   0.919434
207450_s_at 30.8    A   0.72583
214477_at   18.3    A   0.850342
214490_at   425.9   A   0.466064
210572_at   112.2   A   0.533936
207509_s_at 370.5   A   0.398926
216015_s_at 31.9    A   0.850342
206869_at   25.2    A   0.962402
220552_at   100 A   0.398926
211338_at   15.8    A   0.850342
220807_at   2890.1  A   0.334473
206999_at   48.4    A   0.466064
220442_at   138.2   A   0.432373
208464_at   371.8   A   0.303711
207420_at   360.9   A   0.19458
207810_at   166.1   P   0.046143
214623_at   50.9    A   0.633789
206883_x_at 99.1    A   0.828613
220446_s_at 672.7   P   0.018555
220722_s_at 230.4   A   0.219482
206941_x_at 28.5    A   0.533936
220745_at   100.8   A   0.780518
217296_at   352 A   0.27417
206888_s_at 251.3   A   0.171387
211333_s_at 608.7   A   0.111572
220253_s_at 6.8 A   0.904785
210674_s_at 170 A   0.129639
221095_s_at 84.6    A   0.72583
207457_s_at 300.8   A   0.398926
206741_at   139.3   A   0.567627
208465_at   178.6   A   0.567627
207352_s_at 112.1   A   0.567627
207125_at   74.6    A   0.633789
220922_s_at 50.5    A   0.850342
207536_s_at 391.8   P   0.008057
220571_at   132.1   A   0.567627
220671_at   722.2   P   0.030273
214517_at   102 A   0.696289
207402_at   47.5    A   0.5
207312_at   752.9   A   0.171387
220491_at   519.8   A   0.080566
214515_at   312.5   A   0.080566
207665_at   554.3   P   0.008057
207409_at   82.2    A   0.696289
206745_at   194 A   0.633789
207857_at   1565.5  P   0.000244
220279_at   44.5    A   0.696289
207295_at   188.5   A   0.334473
214635_at   487.1   A   0.080566
208449_s_at 29.1    A   0.780518
210515_at   601.8   P   0.046143
207118_s_at 76.3    A   0.72583
207664_at   23.4    A   0.5
207736_s_at 41.8    A   0.696289
206950_at   107.5   A   0.5
206928_at   317.5   A   0.432373
220565_at   350.7   M   0.056152
207068_at   69.1    A   0.533936
207389_at   567.3   P   0.030273
207267_s_at 371 A   0.129639
208477_at   63.1    A   0.696289
211877_s_at 65  A   0.665527
206951_at   113 A   0.567627
207046_at   21.6    A   0.780518
210730_s_at 379.6   A   0.067627
207516_at   130.4   A   0.303711
214498_at   256.9   A   0.398926
207209_at   285.9   A   0.567627
207444_at   26.3    A   0.904785
207510_at   422.7   A   0.303711
207848_at   50.8    A   0.601074
220830_at   199.6   A   0.219482
207240_s_at 224.1   A   0.219482
207369_at   494.7   A   0.067627
207060_at   47.3    A   0.828613
220455_at   91.4    A   0.870361
207064_s_at 462.6   P   0.010742
207247_s_at 6.8 A   0.780518
207146_at   363.6   A   0.27417
207033_at   94.3    A   0.567627
207065_at   436.5   A   0.171387
220280_s_at 40.3    A   0.72583
207086_x_at 321.4   A   0.171387
207723_s_at 23.7    A   0.828613
207058_s_at 263.3   A   0.19458
208173_at   131.5   A   0.753906
221157_s_at 44.7    A   0.633789
210677_at   80.1    A   0.828613
214524_at   274.7   A   0.303711
208358_s_at 25  A   0.870361
207570_at   53.5    A   0.919434
207316_at   123.1   A   0.828613
216341_s_at 617 P   0.008057
206912_at   24.5    A   0.696289
210690_at   94.8    P   0.01416
207048_at   57.5    A   0.828613
207061_at   407.7   A   0.334473
207893_at   84.9    A   0.567627
207258_at   141.4   A   0.665527
220646_s_at 500.4   A   0.067627
207262_at   153.2   A   0.303711
214520_at   429.8   A   0.171387
207250_at   379.7   A   0.171387
207073_at   30.3    A   0.72583
