#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
219908_at   14.4    A   0.466064
205985_x_at 52.3    A   0.696289
210479_s_at 225.9   A   0.219482
220088_at   4354.1  P   0.00293
219888_at   244.8   A   0.533936
206008_at   343 A   0.5
206679_at   44.6    A   0.696289
220231_at   881 A   0.398926
214599_at   481.7   A   0.303711
220210_at   505.7   A   0.219482
221043_at   157 A   0.398926
213943_at   147.4   A   0.149658
214455_at   270.4   A   0.149658
210292_s_at 58.4    A   0.72583
206768_at   338.1   A   0.5
206738_at   668 P   0.037598
214464_at   426.9   A   0.27417
214466_at   133.8   A   0.72583
219793_at   135.7   A   0.111572
219976_at   41.9    A   0.696289
206572_x_at 612.4   A   0.111572
210189_at   174.1   A   0.5
207025_at   582.4   A   0.466064
206090_s_at 400.1   P   0.018555
206779_s_at 32.5    A   0.80542
206417_at   612.2   A   0.219482
207802_at   50.5    A   0.828613
220000_at   685.3   A   0.398926
210608_s_at 739.9   A   0.067627
220050_at   992.8   A   0.111572
214386_at   151.5   A   0.919434
206227_at   1024.5  A   0.129639
210429_at   95.1    A   0.5
219963_at   687.2   A   0.303711
206259_at   240.9   A   0.533936
206378_at   11.8    A   0.753906
219894_at   64.9    A   0.567627
206610_s_at 807.7   A   0.149658
206828_at   267.6   A   0.303711
205881_at   54.6    A   0.633789
206493_at   919.5   M   0.056152
211465_x_at 729.9   A   0.303711
206306_at   248.5   M   0.056152
220138_at   1119.5  P   0.046143
206194_at   427.7   A   0.111572
206746_at   62.7    A   0.665527
210262_at   29.3    A   0.567627
207099_s_at 35.5    A   0.962402
206565_x_at 290.9   A   0.27417
206247_at   522.5   A   0.303711
214471_x_at 858.4   A   0.27417
210205_at   439.1   A   0.246094
206009_at   257.5   A   0.246094
206256_at   572.9   A   0.111572
206122_at   76.6    A   0.976074
219843_at   337.8   M   0.056152
206471_s_at 438.8   P   0.023926
206525_at   258.1   P   0.046143
208318_s_at 32.1    A   0.904785
219890_at   340.9   A   0.432373
205701_at   106.5   A   0.72583
206715_at   66  A   0.601074
206211_at   106.8   A   0.696289
205986_at   2400    M   0.056152
206097_at   261 A   0.533936
220111_s_at 59.6    A   0.888428
219938_s_at 536.1   P   0.023926
206339_at   52.7    A   0.567627
206609_at   766.9   M   0.056152
210127_at   227.6   A   0.567627
206132_at   1297.5  A   0.080566
206926_s_at 393.3   A   0.5
206753_at   85.2    A   0.969727
206581_at   186.8   A   0.466064
206505_at   11.8    A   0.943848
206698_at   507.3   P   0.037598
206153_at   18.6    A   0.932373
206469_x_at 161.3   A   0.780518
210234_at   564.9   A   0.27417
210188_at   12  A   0.870361
206760_s_at 33.9    A   0.80542
205961_s_at 342.8   A   0.466064
206566_at   57.8    A   0.5
214457_at   48  A   0.696289
220776_at   280.9   P   0.037598
219898_at   93  A   0.246094
220183_s_at 24.7    A   0.919434
220115_s_at 227.4   P   0.046143
206370_at   26.6    A   0.753906
214603_at   23.6    A   0.665527
210728_s_at 23  A   0.991943
206660_at   99  A   0.696289
206191_at   668.1   A   0.27417
206410_at   145.2   A   0.533936
220650_s_at 418.6   A   0.466064
206382_s_at 179.5   A   0.398926
208072_s_at 173.4   A   0.5
206522_at   937 A   0.067627
220190_s_at 193.7   A   0.334473
220304_s_at 300.3   A   0.533936
206406_at   75.9    A   0.953857
206844_at   48.1    A   0.953857
210382_at   794.5   A   0.219482
220284_at   81.9    A   0.780518
207362_at   27.8    A   0.80542
206413_s_at 121 A   0.888428
207256_at   14.8    A   0.904785
217004_s_at 373.9   A   0.27417
219909_at   33.8    A   0.919434
207136_at   721.2   A   0.246094
206911_at   530.5   A   0.533936
206322_at   50.7    A   0.904785
210165_at   27.2    A   0.969727
220028_at   842.6   A   0.19458
206636_at   309.5   A   0.303711
206879_s_at 81.5    A   0.780518
220158_at   367.3   A   0.080566
206209_s_at 273.9   A   0.129639
205937_at   76.4    A   0.870361
219854_at   511.1   A   0.111572
210304_at   210.3   A   0.601074
219992_at   1596.6  A   0.149658
210796_x_at 1208    P   0.001953
215531_s_at 162.7   A   0.366211
219845_at   200.1   A   0.366211
219769_at   83.2    A   0.601074
206586_at   1908.9  P   0.037598
206872_at   520.8   A   0.334473
210316_at   94.2    A   0.696289
206134_at   212.5   P   0.005859
220005_at   3415.9  P   0.00293
219863_at   1300.8  M   0.056152
206182_at   110.8   A   0.601074
221209_s_at 258.2   A   0.246094
220558_x_at 853.1   A   0.334473
210248_at   45.8    A   0.999268
206508_at   143.2   A   0.5
206464_at   87.8    A   0.828613
220116_at   45.9    A   0.665527
206331_at   74.7    A   0.567627
206098_at   60.6    A   0.398926
220170_at   502.6   A   0.129639
206842_at   116.1   A   0.80542
206214_at   415.6   A   0.080566
210143_at   263.1   A   0.80542
206073_at   143.9   A   0.753906
214604_at   293.9   A   0.366211
206440_at   354.5   A   0.219482
208291_s_at 54.8    A   0.962402
206787_at   30.1    A   0.904785
206120_at   66.1    A   0.99585
206329_at   91  A   0.633789
206589_at   42.1    A   0.888428
220177_s_at 257.6   A   0.303711
214619_at   354.3   A   0.334473
210318_at   52.1    A   0.696289
210327_s_at 34  A   0.943848
220185_at   762.3   A   0.334473
210328_at   233.7   A   0.567627
220424_at   148.6   A   0.601074
206000_at   79.4    A   0.753906
206144_at   417.9   A   0.19458
206651_s_at 418.1   A   0.219482
206222_at   1776.9  P   0.008057
207096_at   884.4   A   0.149658
211471_s_at 243.2   A   0.533936
206906_at   63.3    A   0.601074
206608_s_at 698.3   A   0.149658
220273_at   27.4    A   0.98584
205924_at   52.2    A   0.969727
207849_at   216.7   A   0.171387
216910_at   1351    A   0.366211
206801_at   81.4    A   0.398926
206308_at   127.3   A   0.334473
219932_at   243.4   A   0.398926
207592_s_at 245.2   A   0.303711
219935_at   197.3   A   0.219482
208458_at   88.2    A   0.72583
217192_s_at 131.7   A   0.567627
206241_at   189.2   A   0.19458
221051_s_at 356.6   A   0.219482
206171_at   865.2   A   0.171387
205936_s_at 506.3   A   0.601074
206434_at   107.6   A   0.432373
206683_at   4.9 A   0.981445
206143_at   192.8   A   0.219482
207052_at   205.3   A   0.398926
210607_at   27.8    A   0.753906
219735_s_at 387.8   A   0.601074
207235_s_at 100 A   0.633789
206127_at   646.1   A   0.398926
217484_at   565.5   A   0.080566
211110_s_at 475.6   A   0.149658
206416_at   186.2   A   0.696289
210445_at   31.7    A   0.850342
219864_s_at 30.2    A   0.904785
206107_at   16.8    A   0.976074
219831_at   185.8   A   0.432373
214609_at   135.9   A   0.665527
206312_at   58.7    A   0.870361
206820_at   66.3    A   0.976074
206613_s_at 97.3    A   0.219482
207366_at   1236    A   0.334473
220069_at   283.1   A   0.303711
210381_s_at 486.5   A   0.5
206187_at   257.6   A   0.567627
210263_at   134.6   A   0.466064
207135_at   504.7   P   0.005859
206079_at   57.7    A   0.870361
207858_s_at 78  A   0.953857
207726_at   73.5    A   0.962402
210220_at   35.5    A   0.780518
206975_at   106.3   A   0.601074
210274_at   274 A   0.303711
221630_s_at 28.4    A   0.80542
206281_at   726.1   A   0.466064
206373_at   76  A   0.943848
206849_at   438.9   A   0.533936
206136_at   46  A   0.99707
216256_at   831.3   M   0.056152
214608_s_at 304.3   A   0.533936
220420_at   545.6   A   0.171387
206694_at   509.2   A   0.366211
206272_at   330.8   A   0.334473
207021_at   82.8    A   0.72583
217061_s_at 495.7   P   0.037598
207034_s_at 65  A   0.466064
214804_at   216.6   A   0.601074
208204_s_at 808.6   A   0.466064
207042_at   392.4   A   0.432373
207631_at   36.3    A   0.962402
206894_at   129.5   A   0.665527
206231_at   913.6   A   0.219482
220302_at   79.4    A   0.665527
217287_s_at 618.8   A   0.149658
210255_at   242.4   A   0.171387
220090_at   99.1    A   0.828613
220091_at   129.3   A   0.780518
210176_at   792.4   P   0.000244
206234_s_at 570.3   A   0.398926
206407_s_at 124.4   A   0.72583
206415_at   204.7   A   0.095215
206615_s_at 93.2    A   0.780518
214199_at   128.9   A   0.633789
207379_at   441 P   0.037598
206978_at   986.8   A   0.067627
220049_s_at 51.3    A   0.665527
206625_at   888.1   A   0.27417
206587_at   463.4   A   0.171387
206643_at   1006.7  P   0.023926
210280_at   48.2    A   0.665527
206384_at   130.1   A   0.80542
207218_at   288.7   A   0.334473
207679_at   94  A   0.334473
206851_at   330.1   A   0.633789
206705_at   705.6   A   0.19458
220339_s_at 291.9   A   0.888428
206028_s_at 435.1   A   0.246094
207417_s_at 78.1    A   0.398926
206421_s_at 101.9   A   0.989258
210671_x_at 68.7    A   0.665527
207754_at   54.8    A   0.780518
207344_at   138 A   0.780518
206263_at   861 P   0.046143
219956_at   590.5   A   0.095215
210446_at   264.8   A   0.27417
206733_at   330.9   A   0.19458
206154_at   1166.6  A   0.432373
220010_at   20.8    A   0.696289
206301_at   37.7    A   0.850342
206271_at   90.9    A   0.491211
220047_at   125.6   A   0.696289
221291_at   67.5    A   0.904785
206374_at   333.2   A   0.246094
206330_s_at 29  A   0.989258
207674_at   503.2   P   0.023926
206513_at   776.3   A   0.149658
206985_at   117.3   A   0.633789
208365_s_at 332.2   A   0.533936
210452_x_at 519.1   A   0.665527
220045_at   693.6   A   0.334473
206681_x_at 341.6   A   0.5
206521_s_at 934.9   A   0.129639
206871_at   69.4    A   0.633789
206320_s_at 65.1    A   0.888428
220325_at   108.9   A   0.533936
206991_s_at 597.8   A   0.601074
206699_x_at 236.7   A   0.5
214633_at   185.8   A   0.466064
206905_s_at 717.8   A   0.219482
216917_s_at 417.7   A   0.219482
219859_at   722.7   P   0.037598
206835_at   285 A   0.219482
217289_s_at 512.6   A   0.19458
210595_at   260.1   A   0.696289
210300_at   317.6   A   0.633789
221285_at   42.8    A   0.80542
206533_at   261.4   P   0.010742
219795_at   184 A   0.219482
220197_at   415.4   A   0.466064
217319_x_at 244.1   A   0.219482
211119_at   20.7    A   0.998779
206262_at   484 A   0.219482
206812_at   106.4   A   0.943848
214575_s_at 268.9   A   0.533936
220142_at   520.1   A   0.466064
206404_at   524.5   A   0.219482
221307_at   247.2   A   0.219482
214470_at   1997.1  P   0.037598
206236_at   373.3   A   0.171387
220120_s_at 106.1   A   0.601074
214535_s_at 815.1   A   0.095215
219866_at   814.5   A   0.219482
214502_at   34.1    A   0.932373
207343_at   473.2   A   0.303711
206567_s_at 461.8   A   0.219482
207426_s_at 183.5   A   0.665527
210400_at   98.4    A   0.870361
220166_at   75  A   0.601074
214247_s_at 23.6    A   0.72583
214630_at   270.9   A   0.633789
207248_at   35.2    A   0.981445
206603_at   73.6    A   0.696289
206424_at   87.1    A   0.5
206573_at   148.7   A   0.366211
206034_at   196.5   A   0.533936
206579_at   346.8   A   0.149658
219947_at   401.4   P   0.030273
207854_at   144.6   A   0.533936
206381_at   193.9   A   0.466064
206483_at   585 A   0.111572
206173_x_at 139.5   A   0.601074
206627_s_at 15.7    A   0.5
206631_at   575.7   A   0.171387
206676_at   11.4    A   0.953857
206714_at   114.8   A   0.432373
207049_at   29.8    A   0.976074
214596_at   55.5    A   0.943848
206333_at   40.6    A   0.665527
219907_at   688.7   A   0.246094
206432_at   65.7    A   0.601074
206618_at   132.6   A   0.696289
211169_s_at 51.1    A   0.633789
206142_at   17.8    A   0.953857
206414_s_at 56.9    A   0.850342
207337_at   89.9    A   0.969727
220519_s_at 220.4   A   0.246094
206742_at   491.9   A   0.601074
206261_at   451 P   0.030273
206337_at   470.5   A   0.171387
208426_x_at 377.6   A   0.219482
206954_at   29.9    A   0.850342
206811_at   145.6   A   0.665527
220031_at   95.2    A   0.904785
219914_at   64.3    A   0.780518
206517_at   49.1    A   0.601074
206512_at   57  A   0.665527
207020_at   499.1   A   0.398926
206268_at   650.5   A   0.095215
211867_s_at 40.7    A   0.943848
207740_s_at 89.8    A   0.567627
206174_s_at 551.6   A   0.149658
206718_at   232.8   A   0.27417
220067_at   197.2   A   0.72583
206783_at   1212.5  A   0.080566
206702_at   14.6    A   0.753906
220059_at   269.4   A   0.398926
206270_at   77.5    A   0.888428
206539_s_at 95  A   0.601074
210423_s_at 2293.6  P   0.01416
206368_at   149.5   A   0.633789
206280_at   912.9   A   0.171387
210329_s_at 133.2   A   0.398926
208492_at   365 A   0.696289
206324_s_at 333.3   A   0.533936
220106_at   130 A   0.601074
207360_s_at 65.7    A   0.80542
208323_s_at 52.3    A   0.696289
206184_at   532.3   A   0.129639
206541_at   65.7    A   0.665527
206467_x_at 30.3    A   0.466064
210366_at   488.4   A   0.171387
214462_at   226.7   A   0.171387
207718_x_at 996.4   A   0.149658
206552_s_at 53.4    A   0.27417
211336_x_at 144.1   A   0.904785
214631_at   67.4    A   0.303711
219936_s_at 162.2   A   0.27417
206693_at   17.4    A   0.888428
206730_at   12.4    A   0.99585
220086_at   240.6   A   0.567627
214602_at   51.3    A   0.99585
211339_s_at 891 P   0.000244
206867_at   141.9   A   0.72583
207767_s_at 927.2   A   0.067627
206321_at   68  A   0.904785
215228_at   442.8   A   0.149658
206633_at   203.2   A   0.432373
220026_at   333.3   A   0.219482
220502_s_at 96.9    A   0.19458
220125_at   89  A   0.696289
210414_at   560.7   A   0.129639
211222_s_at 454.3   A   0.171387
220004_at   71  A   0.753906
206233_at   305.2   A   0.423828
221060_s_at 620.4   P   0.030273
221097_s_at 1034.1  P   0.023926
206530_at   607.1   A   0.303711
207306_at   63.7    A   0.932373
207404_s_at 735.7   P   0.023926
220214_at   59.7    A   0.953857
206336_at   343.5   A   0.111572
206709_x_at 493.7   A   0.533936
210302_s_at 290 A   0.366211
220554_at   103.3   A   0.850342
206957_at   23.4    A   0.943848
207053_at   37.9    A   0.888428
208023_at   175.4   A   0.601074
207298_at   478.1   A   0.27417
206641_at   34.1    A   0.665527
206814_at   53.3    A   0.919434
206235_at   147.9   A   0.432373
207095_at   413.8   A   0.129639
206729_at   1213.3  P   0.046143
220065_at   43.2    A   0.919434
207207_at   449.9   P   0.030273
211389_x_at 93.9    A   0.753906
211155_s_at 102.4   A   0.533936
207742_s_at 160.2   A   0.780518
220131_at   471.7   A   0.366211
220244_at   2626.1  P   0.037598
220799_at   290.8   A   0.129639
220038_at   5.6 A   0.998779
214613_at   60.7    A   0.665527
220412_x_at 61.7    A   0.953857
207308_at   226.9   A   0.080566
206756_at   72  A   0.753906
206622_at   119.9   A   0.850342
206970_at   167.5   A   0.780518
221201_s_at 37.8    A   0.850342
206388_at   802.2   A   0.432373
214611_at   300.1   A   0.466064
207019_s_at 51.9    A   0.80542
206563_s_at 228.1   A   0.696289
206437_at   1463.3  A   0.246094
206719_at   333.9   A   0.533936
206837_at   81.6    A   0.888428
206836_at   215.7   A   0.533936
207987_s_at 207.9   A   0.366211
206607_at   198.5   A   0.72583
220257_x_at 96.6    A   0.665527
206189_at   192.6   A   0.466064
220322_at   413.1   A   0.171387
220493_at   284.3   A   0.303711
206545_at   606.5   P   0.037598
215274_at   714.4   P   0.046143
207577_at   455.7   A   0.19458
220393_at   29.9    A   0.828613
206974_at   810.4   A   0.080566
206803_at   28.3    A   0.870361
206804_at   140 A   0.780518
207109_at   41.2    A   0.989258
206744_s_at 33.4    A   0.466064
206498_at   308 A   0.72583
206614_at   829 A   0.5
220014_at   132.4   A   0.303711
220124_at   118.3   A   0.633789
206690_at   130.5   A   0.888428
207174_at   18.7    A   0.5
219860_at   687.8   P   0.023926
220378_at   396.8   P   0.030273
206323_x_at 15228.6 P   0.000244
208450_at   40.6    A   0.969727
207406_at   206.2   A   0.398926
206640_x_at 229.6   A   0.432373
210364_at   67.7    A   0.753906
206578_at   168 A   0.5
206983_at   322.4   A   0.111572
206887_at   651.3   A   0.19458
220162_s_at 647.1   A   0.219482
206751_s_at 78.6    A   0.601074
220294_at   8.9 A   0.932373
220623_s_at 10.9    A   0.466064
207886_s_at 27.8    A   0.80542
206377_at   127 A   0.095215
207678_s_at 31.4    A   0.753906
220068_at   261.6   A   0.466064
207314_x_at 382.6   A   0.432373
206938_at   184.7   A   0.533936
220225_at   95.9    A   0.828613
206960_at   136.3   A   0.398926
220383_at   216.2   A   0.398926
220130_x_at 729.6   A   0.303711
214607_at   600.1   A   0.19458
206536_s_at 431.2   P   0.030273
219937_at   23.1    A   0.98584
211434_s_at 401.2   A   0.466064
207825_s_at 48.4    A   0.466064
206458_s_at 154.7   A   0.466064
220351_at   169.4   A   0.567627
214605_x_at 29.3    A   0.665527
206898_at   113 A   0.27417
220191_at   91.1    A   0.633789
206624_at   334.2   A   0.5
210401_at   80.8    A   0.432373
206838_at   169.9   A   0.753906
207555_s_at 486.5   A   0.5
221310_at   137.1   A   0.665527
208454_s_at 423 A   0.334473
207194_s_at 55.2    A   0.888428
206575_at   31.9    A   0.919434
210961_s_at 88.2    A   0.5
214469_at   33.1    A   0.850342
214401_at   730.1   A   0.398926
216994_s_at 97.6    A   0.398926
220423_at   119.7   A   0.932373
206704_at   421.3   P   0.010742
220023_at   223.6   A   0.303711
206892_at   183 A   0.828613
220249_at   35.5    A   0.932373
219899_x_at 266.7   A   0.398926
206800_at   214 A   0.533936
207175_at   32.5    A   0.932373
206486_at   135.5   A   0.5
206554_x_at 172.7   A   0.398926
206634_at   472.9   A   0.334473
208251_at   219.6   A   0.633789
210333_at   24.7    A   0.962402
220307_at   73.5    A   0.888428
220440_at   512.1   A   0.5
210311_at   829.2   A   0.171387
206425_s_at 338 A   0.149658
221337_s_at 155.2   A   0.850342
207356_at   152.9   A   0.633789
206678_at   38.5    A   0.943848
220403_s_at 62.7    A   0.780518
206604_at   200 A   0.753906
207051_at   921.9   A   0.095215
206692_at   69.3    A   0.633789
207840_at   346.6   A   0.219482
208394_x_at 275.1   A   0.149658
220315_at   386 A   0.095215
207914_x_at 1358.9  A   0.111572
207342_at   166.3   A   0.219482
206817_x_at 203.7   A   0.780518
220818_s_at 39.8    A   0.904785
208300_at   762.8   A   0.111572
207199_at   505.6   A   0.111572
220034_at   271.1   A   0.334473
206696_at   110.1   A   0.904785
208164_s_at 430.2   A   0.665527
220055_at   26.4    A   0.888428
207200_at   110.4   A   0.80542
214612_x_at 226.7   A   0.466064
207120_at   67  A   0.398926
207503_at   169.7   A   0.633789
221372_s_at 110 A   0.366211
206420_at   1055.3  P   0.000244
220246_at   60.1    A   0.850342
206635_at   276.9   A   0.665527
210288_at   1409.4  M   0.056152
221450_x_at 28.9    A   0.828613
207094_at   2104.7  A   0.149658
210419_at   676.8   A   0.27417
210349_at   259.9   A   0.27417
207289_at   585.6   A   0.303711
215689_s_at 43.6    A   0.98584
206527_at   673.2   A   0.129639
206695_x_at 213.5   M   0.056152
207427_at   150.2   A   0.432373
206749_at   92.7    A   0.633789
208471_at   175.1   A   0.432373
208168_s_at 416 A   0.72583
206793_at   200.2   A   0.80542
206277_at   41.1    A   0.994141
208461_at   24.5    A   0.780518
214467_at   754.7   A   0.067627
220146_at   59  A   0.601074
220277_at   238.8   A   0.398926
207141_s_at 590.9   A   0.095215
207097_s_at 35.1    A   0.870361
206677_at   558.1   A   0.095215
206429_at   523.9   A   0.246094
206240_s_at 645.7   P   0.018555
207035_at   86  A   0.943848
220437_at   57.8    A   0.850342
220153_at   252.5   A   0.601074
220105_at   87.8    A   0.753906
220327_at   148.7   A   0.149658
221631_at   1265.3  A   0.067627
206605_at   38.1    A   0.962402
206691_s_at 67.6    A   0.5
206766_at   954.6   P   0.005859
207333_at   281.8   A   0.432373
222102_at   112.6   A   0.72583
206711_at   46.8    A   0.888428
206767_at   413.1   A   0.19458
206805_at   381.1   A   0.219482
219985_at   178.8   A   0.466064
220387_s_at 163 A   0.533936
221278_at   26.6    A   0.981445
207137_at   33.7    A   0.850342
214348_at   353.4   A   0.432373
206726_at   71.6    A   0.334473
210324_at   82.1    A   0.696289
206717_at   88.1    A   0.366211
221292_at   584.9   A   0.5
221279_at   143.7   A   0.5
207050_at   479.5   A   0.432373
206591_at   293 A   0.334473
207117_at   270 A   0.19458
206638_at   14.1    A   0.969727
208414_s_at 653.5   A   0.72583
206523_at   33.6    A   0.991943
208090_s_at 50.4    A   0.888428
210437_at   219.3   A   0.533936
206762_at   74.6    A   0.398926
214474_at   656.7   A   0.095215
211107_s_at 994.9   A   0.334473
210689_at   989.7   P   0.037598
210549_s_at 64.5    A   0.904785
214495_at   462.1   A   0.27417
220676_at   261.1   A   0.149658
220522_at   310.1   A   0.601074
210772_at   1236.1  P   0.001221
207122_x_at 825.8   A   0.095215
216537_s_at 327.3   A   0.129639
220848_x_at 134.1   A   0.828613
206419_at   510.5   A   0.665527
206850_at   604 A   0.334473
206988_at   394.1   A   0.303711
220664_at   134.3   A   0.696289
206824_at   456.8   A   0.398926
206925_at   604.8   A   0.303711
210467_x_at 507.7   A   0.129639
206907_at   196 A   0.27417
206248_at   485.4   A   0.334473
207785_s_at 394.7   P   0.010742
220413_at   766.4   A   0.567627
207220_at   295.6   A   0.633789
206862_at   183.8   A   0.5
208377_s_at 68.1    A   0.633789
220359_s_at 24.8    A   0.932373
206556_at   81.5    A   0.601074
220245_at   833.7   A   0.432373
220405_at   559.2   P   0.023926
220928_s_at 269 A   0.466064
219982_s_at 154.3   A   0.601074
206628_at   761.1   A   0.149658
206666_at   924.4   P   0.046143
207008_at   1876.7  P   0.00293
214400_at   396.9   A   0.567627
206706_at   174.4   A   0.696289
220414_at   350 A   0.246094
220620_at   57.3    A   0.696289
214463_x_at 86  A   0.870361
207795_s_at 447.8   A   0.533936
220250_at   574 A   0.129639
207145_at   5.1 A   0.888428
206934_at   313.6   A   0.633789
206472_s_at 962.4   P   0.018555
220492_s_at 45.1    A   0.953857
206411_s_at 481.5   A   0.5
211570_s_at 238.6   A   0.466064
207281_x_at 484.1   A   0.19458
206771_at   54.2    A   0.991943
206780_at   244.2   A   0.5
220498_at   69  A   0.932373
220790_s_at 140.5   A   0.633789
220380_at   397.1   A   0.080566
220042_x_at 260.7   A   0.780518
220087_at   357.5   A   0.171387
206412_at   40.7    A   0.932373
206518_s_at 37.3    A   0.753906
206577_at   213.4   A   0.533936
220234_at   60.9    A   0.601074
206674_at   323.9   A   0.567627
206946_at   104.8   A   0.780518
207277_at   781.9   A   0.111572
206516_at   56.5    A   0.753906
206752_s_at 40.5    A   0.753906
210301_at   1049.2  M   0.056152
206995_x_at 123.5   A   0.129639
206588_at   413.4   A   0.246094
211532_x_at 47.7    A   0.998779
217269_s_at 2725.3  P   0.046143
211516_at   223.5   A   0.303711
220549_at   110.9   A   0.466064
207114_at   722.6   A   0.219482
220356_at   30.8    A   0.696289
206785_s_at 157.4   A   0.601074
206735_at   768.3   A   0.219482
220445_s_at 46.4    A   0.888428
220332_at   99.2    A   0.80542
206813_at   233.8   A   0.665527
207150_at   433.4   A   0.466064
207270_x_at 295.6   A   0.246094
206984_s_at 14.7    A   0.870361
207056_s_at 19.8    A   0.828613
207179_at   43.8    A   0.932373
214628_at   151 A   0.80542
211489_at   339 P   0.030273
211267_at   31.7    A   0.888428
208468_at   73.5    A   0.80542
208469_s_at 180.6   A   0.366211
208258_s_at 35.1    A   0.976074
220422_at   434.4   A   0.27417
206784_at   83.7    A   0.828613
211380_s_at 128.9   A   0.665527
207852_at   119.4   A   0.27417
214616_at   1172.6  A   0.111572
207166_at   6.8 A   0.989258
206664_at   48.8    A   0.633789
206833_s_at 145.1   A   0.753906
207032_s_at 115.3   A   0.665527
220066_at   33  A   0.633789
207167_at   104.1   A   0.870361
207066_at   78.9    A   0.953857
208037_s_at 575.4   A   0.303711
207014_at   279.8   P   0.037598
220418_at   23  A   0.932373
207140_at   37.7    A   0.962402
206827_s_at 128 A   0.601074
206585_at   288.5   A   0.303711
207009_at   548.5   A   0.398926
207091_at   42.9    A   0.932373
210504_at   1982    P   0.001221
206443_at   35.3    A   0.943848
206794_at   308.6   A   0.246094
220366_at   531.6   A   0.095215
206612_at   378.7   A   0.432373
220208_at   1873.7  A   0.080566
207187_at   1448.9  M   0.056152
206891_at   629.1   A   0.111572
220217_x_at 714.5   P   0.030273
207103_at   18.3    A   0.432373
211886_s_at 333.1   A   0.246094
210617_at   516.3   A   0.27417
207202_s_at 137.4   A   0.828613
206939_at   116.8   A   0.696289
206940_s_at 411.3   P   0.030273
206468_s_at 706.9   A   0.303711
206893_at   40.8    A   0.466064
207299_s_at 30.1    A   0.696289
214617_at   2036.9  P   0.023926
206944_at   616 A   0.5
216083_s_at 75.1    A   0.870361
220180_at   148.8   A   0.27417
211362_s_at 327.2   P   0.037598
214472_at   132.8   A   0.665527
207399_at   713.6   A   0.466064
206617_s_at 81.8    A   0.904785
207204_at   24  A   0.828613
206529_x_at 145.9   A   0.149658
210335_at   272.9   A   0.27417
206806_at   276.2   A   0.149658
206881_s_at 88.2    A   0.753906
220048_at   963.8   A   0.111572
206773_at   177.4   A   0.432373
220804_s_at 64.3    A   0.665527
221382_at   2226.8  A   0.067627
207518_at   362.1   M   0.056152
206852_at   264.1   A   0.27417
206856_at   91.1    A   0.466064
208048_at   114.8   A   0.533936
221343_at   80.3    A   0.432373
207394_at   295.5   A   0.246094
206866_at   154.9   A   0.398926
207055_at   41.3    A   0.904785
207237_at   303.6   A   0.665527
220313_at   92.1    A   0.533936
210861_s_at 292.7   A   0.303711
207918_s_at 16.5    A   0.999756
206961_s_at 96.1    A   0.696289
207044_at   727 A   0.366211
211403_x_at 53.1    A   0.567627
220452_x_at 1082.4  M   0.056152
206619_at   56.3    A   0.98584
207317_s_at 594.4   A   0.5
206561_s_at 611.2   A   0.246094
207221_at   574.6   A   0.219482
207184_at   1472.7  A   0.27417
207771_at   130.2   A   0.753906
206927_s_at 85.1    A   0.567627
207027_at   41.1    A   0.989258
207354_at   318.5   A   0.398926
220255_at   139.8   A   0.246094
207455_at   341.3   A   0.129639
206750_at   292.6   A   0.27417
206739_at   177.4   A   0.870361
216921_s_at 160.4   A   0.533936
207084_at   72.5    A   0.5
220343_at   163.6   A   0.432373
206841_at   28.9    A   0.969727
206796_at   247.7   A   0.567627
207225_at   164.6   A   0.80542
221670_s_at 720.6   P   0.01416
216485_s_at 216.1   A   0.432373
207341_at   67.7    A   0.633789
207279_s_at 823.2   A   0.303711
207116_s_at 481.7   A   0.633789
210852_s_at 53.7    A   0.780518
206830_at   163.1   A   0.219482
220056_at   879.8   A   0.129639
208479_at   487.3   A   0.219482
210505_at   500.5   A   0.129639
214614_at   92.3    A   0.665527
220108_at   72.8    A   0.696289
206682_at   408.2   A   0.398926
221306_at   1307.6  P   0.037598
214476_at   127.1   A   0.904785
206720_at   72.6    A   0.533936
206663_at   87.6    A   0.72583
207294_at   354.3   A   0.246094
220429_at   218.8   A   0.334473
207819_s_at 101.7   A   0.5
207092_at   37.9    A   0.943848
207010_at   23.6    A   0.753906
210444_at   870.2   A   0.129639
207442_at   61.2    A   0.989258
207575_at   107.6   A   0.432373
207257_at   65.1    A   0.696289
208562_s_at 60.5    A   0.870361
207201_s_at 550.6   A   0.27417
207111_at   675.6   A   0.111572
220504_at   244.4   A   0.129639
206769_at   216.2   A   0.27417
214485_at   958.1   M   0.056152
210323_at   396.8   A   0.334473
207003_at   36.3    A   0.919434
216368_s_at 411.7   P   0.046143
207597_at   662.8   P   0.046143
206915_at   18.6    A   0.919434
221331_x_at 107.2   A   0.533936
206882_at   120.5   A   0.919434
206897_at   199.6   A   0.601074
220474_at   128.7   A   0.5
206933_s_at 299.8   A   0.633789
220496_at   300.6   A   0.466064
221065_s_at 103.1   A   0.633789
220331_at   110.1   A   0.696289
220447_at   89.6    A   0.953857
206880_at   1040.7  P   0.030273
207160_at   149.2   A   0.533936
207037_at   260 A   0.601074
207252_at   955.1   A   0.111572
210546_x_at 75  A   0.633789
210661_at   38.6    A   0.533936
207057_at   55.1    A   0.533936
