#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
206091_at   81  A   0.19458
210229_s_at 48.2    A   0.888428
214461_at   14  A   0.98584
206181_at   604.2   P   0.00415
215819_s_at 300.1   A   0.633789
206148_at   215.2   A   0.5
205876_at   89.8    A   0.432373
206763_at   651.4   M   0.056152
206269_at   82  A   0.633789
207129_at   162.5   A   0.665527
222134_at   32  A   0.888428
216339_s_at 17.2    A   0.870361
206176_at   578.3   A   0.398926
220118_at   51.3    A   0.962402
208359_s_at 431.9   A   0.27417
206282_at   69.1    A   0.696289
205928_at   41.4    A   0.850342
220019_s_at 338.1   A   0.19458
220135_s_at 831.9   A   0.219482
206099_at   539.9   A   0.27417
206101_at   804.8   A   0.149658
207041_at   755.4   M   0.056152
208406_s_at 51.1    A   0.943848
207671_s_at 128.4   A   0.567627
219799_s_at 869.2   P   0.008057
206639_x_at 344.7   A   0.067627
206797_at   82.9    A   0.989258
220432_s_at 7.9 A   0.870361
206358_at   281.7   A   0.5
210133_at   215.6   A   0.432373
219908_at   200.8   A   0.149658
205985_x_at 144 A   0.633789
210479_s_at 126.6   A   0.067627
220088_at   3271.6  P   0.00293
219888_at   48.7    A   0.432373
206008_at   126.2   A   0.533936
206679_at   106.8   A   0.567627
220231_at   375.5   A   0.5
214599_at   489.8   A   0.334473
220210_at   667.2   A   0.129639
221043_at   295.1   A   0.19458
213943_at   13.3    A   0.753906
214455_at   433.4   A   0.080566
210292_s_at 152.8   A   0.19458
206768_at   724.8   A   0.334473
206738_at   783.7   P   0.00293
214464_at   401.1   A   0.366211
214466_at   176 A   0.696289
219793_at   6.6 A   0.780518
219976_at   122.8   A   0.432373
206572_x_at 638.4   A   0.067627
210189_at   185 A   0.601074
207025_at   388.5   A   0.533936
206090_s_at 218.4   A   0.246094
206779_s_at 37.1    A   0.780518
206417_at   593.7   A   0.171387
207802_at   58.2    A   0.80542
220000_at   1224.8  A   0.366211
210608_s_at 632.6   P   0.018555
220050_at   872.3   A   0.080566
214386_at   111.1   A   0.870361
206227_at   986 A   0.111572
210429_at   62.2    A   0.567627
219963_at   1058.7  A   0.111572
206259_at   20.8    A   0.953857
206378_at   82.5    A   0.398926
219894_at   104.1   A   0.601074
206610_s_at 1172.6  A   0.111572
206828_at   284 A   0.171387
205881_at   36.1    A   0.601074
206493_at   588.8   A   0.27417
211465_x_at 990.2   A   0.219482
206306_at   282.5   P   0.00293
220138_at   918.2   P   0.046143
206194_at   697.2   P   0.018555
206746_at   18.3    A   0.888428
210262_at   20  A   0.780518
207099_s_at 50.7    A   0.870361
206565_x_at 140.6   A   0.466064
206247_at   448.1   A   0.19458
214471_x_at 1089.9  A   0.149658
210205_at   286 A   0.334473
206009_at   349.8   A   0.19458
206256_at   667.9   M   0.056152
206122_at   85.4    A   0.943848
219843_at   132.9   A   0.398926
206471_s_at 417.6   P   0.046143
206525_at   281.6   P   0.00293
208318_s_at 28.3    A   0.904785
219890_at   451.4   A   0.366211
205701_at   57.8    A   0.567627
206715_at   242 A   0.27417
206211_at   36.2    A   0.533936
205986_at   1438.5  A   0.129639
206097_at   129.1   A   0.601074
220111_s_at 71.2    A   0.80542
219938_s_at 492.3   P   0.018555
206339_at   76.3    A   0.696289
206609_at   576.7   A   0.19458
210127_at   302.1   A   0.5
206132_at   875.9   A   0.129639
206926_s_at 135.4   A   0.633789
206753_at   64.2    A   0.962402
206581_at   204.5   A   0.129639
206505_at   11.5    A   0.932373
206698_at   581.6   P   0.046143
206153_at   27.9    A   0.943848
206469_x_at 359.1   A   0.601074
210234_at   337.2   A   0.19458
210188_at   97.9    A   0.567627
206760_s_at 29.6    A   0.932373
205961_s_at 477.1   A   0.171387
206566_at   71.4    A   0.533936
214457_at   154.4   A   0.5
220776_at   523.9   P   0.005859
219898_at   106.7   A   0.398926
220183_s_at 47  A   0.753906
220115_s_at 525.9   P   0.046143
206370_at   33.3    A   0.466064
214603_at   19.8    A   0.567627
210728_s_at 20.5    A   0.969727
206660_at   165.7   A   0.633789
206191_at   632.4   A   0.246094
206410_at   176.3   A   0.533936
220650_s_at 152.3   A   0.533936
206382_s_at 147 A   0.366211
208072_s_at 99  A   0.5
206522_at   1088.3  P   0.046143
220190_s_at 179.5   A   0.303711
220304_s_at 302.2   A   0.5
206406_at   52.7    A   0.953857
206844_at   42.6    A   0.962402
210382_at   380.1   A   0.246094
220284_at   57.3    A   0.80542
207362_at   21.6    A   0.904785
206413_s_at 255.7   A   0.567627
207256_at   135 A   0.432373
217004_s_at 461.9   A   0.111572
219909_at   70.4    A   0.80542
207136_at   477.1   A   0.303711
206911_at   869.2   A   0.334473
206322_at   103.5   A   0.828613
210165_at   30.5    A   0.904785
220028_at   927.1   A   0.303711
206636_at   365.2   A   0.5
206879_s_at 66.6    A   0.665527
220158_at   504.5   P   0.046143
206209_s_at 995.6   P   0.010742
205937_at   52.6    A   0.932373
219854_at   453.4   P   0.037598
210304_at   83  A   0.533936
219992_at   1025.6  A   0.27417
210796_x_at 1007.1  P   0.000732
215531_s_at 108.4   A   0.219482
219845_at   61.4    A   0.601074
219769_at   228.8   A   0.5
206586_at   2298.8  P   0.030273
206872_at   708.3   A   0.334473
210316_at   71  A   0.72583
206134_at   401.6   P   0.008057
220005_at   2087    P   0.01416
219863_at   937.4   P   0.046143
206182_at   227.5   A   0.5
221209_s_at 441.8   A   0.111572
220558_x_at 725.6   A   0.303711
210248_at   78.6    A   0.943848
206508_at   117.7   A   0.398926
206464_at   78.5    A   0.753906
220116_at   39.7    A   0.780518
206331_at   113.8   A   0.601074
206098_at   113.7   A   0.219482
220170_at   430.5   P   0.037598
206842_at   80.7    A   0.888428
206214_at   423.1   A   0.067627
210143_at   307.6   A   0.753906
206073_at   140.6   A   0.828613
214604_at   41.2    A   0.850342
206440_at   248.7   A   0.303711
208291_s_at 25.6    A   0.969727
206787_at   20.9    A   0.828613
206120_at   44  A   0.969727
206329_at   69.3    A   0.665527
206589_at   62.1    A   0.850342
220177_s_at 387.4   A   0.067627
214619_at   183.3   A   0.5
210318_at   257.2   A   0.366211
210327_s_at 34.3    A   0.904785
220185_at   181.6   A   0.753906
210328_at   34.9    A   0.696289
220424_at   137.1   A   0.533936
206000_at   60.2    A   0.850342
206144_at   566.9   A   0.067627
206651_s_at 284.5   A   0.080566
206222_at   1277.9  P   0.005859
207096_at   692.1   A   0.080566
211471_s_at 640.7   A   0.366211
206906_at   213.7   A   0.366211
206608_s_at 440 A   0.067627
220273_at   31.2    A   0.943848
205924_at   86.4    A   0.780518
207849_at   231.2   A   0.219482
216910_at   1113.2  A   0.334473
206801_at   363.2   A   0.219482
206308_at   230.6   A   0.27417
219932_at   44.4    A   0.633789
207592_s_at 366.6   A   0.19458
219935_at   507.7   P   0.037598
208458_at   225.2   A   0.366211
217192_s_at 71.5    A   0.601074
206241_at   141.4   A   0.219482
221051_s_at 600.2   A   0.149658
206171_at   596.9   A   0.366211
205936_s_at 423.2   A   0.533936
206434_at   195.5   A   0.111572
206683_at   5.1 A   0.98584
206143_at   114.8   A   0.129639
207052_at   211.7   A   0.129639
210607_at   43  A   0.601074
219735_s_at 447.5   A   0.5
207235_s_at 65.5    A   0.665527
206127_at   303.3   A   0.398926
217484_at   352.6   P   0.030273
211110_s_at 396.4   A   0.366211
206416_at   240.1   A   0.466064
210445_at   25.5    A   0.919434
219864_s_at 26.5    A   0.904785
206107_at   78.4    A   0.696289
219831_at   139.4   A   0.633789
214609_at   346.2   A   0.5
206312_at   39.4    A   0.870361
206820_at   143.6   A   0.633789
206613_s_at 91.2    A   0.303711
207366_at   883.5   A   0.27417
220069_at   301.4   A   0.366211
210381_s_at 336.6   A   0.466064
206187_at   222.1   A   0.601074
210263_at   60.6    A   0.696289
207135_at   448.7   P   0.037598
206079_at   223.7   A   0.665527
207858_s_at 57.3    A   0.888428
207726_at   35.6    A   0.943848
210220_at   24  A   0.870361
206975_at   66.3    A   0.665527
210274_at   381.6   A   0.246094
221630_s_at 32.9    A   0.850342
206281_at   636.4   A   0.303711
206373_at   139.5   A   0.696289
206849_at   446.6   A   0.5
206136_at   45.4    A   0.989258
216256_at   404.4   A   0.219482
214608_s_at 260.9   A   0.665527
220420_at   448.1   A   0.5
206694_at   415.8   A   0.398926
206272_at   132.4   A   0.111572
207021_at   302.9   A   0.432373
217061_s_at 540.2   P   0.030273
207034_s_at 160.8   A   0.111572
214804_at   44.9    A   0.780518
208204_s_at 746.6   A   0.432373
207042_at   82.6    A   0.633789
207631_at   29.6    A   0.943848
206894_at   77.7    A   0.696289
206231_at   976.7   A   0.111572
220302_at   57.6    A   0.828613
217287_s_at 452.5   A   0.19458
210255_at   283 M   0.056152
220090_at   230.1   A   0.633789
220091_at   67  A   0.888428
210176_at   740.8   P   0.000732
206234_s_at 305.4   A   0.303711
206407_s_at 458.1   A   0.601074
206415_at   126.3   P   0.037598
206615_s_at 182.3   A   0.334473
214199_at   32.7    A   0.72583
207379_at   426.5   A   0.080566
206978_at   885.8   P   0.010742
220049_s_at 244.2   A   0.567627
206625_at   1336.4  A   0.149658
206587_at   418.1   A   0.129639
206643_at   1406    P   0.001221
210280_at   573.2   A   0.149658
206384_at   117.9   A   0.850342
207218_at   331.8   A   0.219482
207679_at   452.7   A   0.171387
206851_at   845.7   A   0.366211
206705_at   658.4   A   0.080566
220339_s_at 313.7   A   0.633789
206028_s_at 531.1   A   0.19458
207417_s_at 264.8   A   0.5
206421_s_at 86.6    A   0.962402
210671_x_at 63.7    A   0.601074
207754_at   247.6   A   0.334473
207344_at   121.4   A   0.870361
206263_at   472.3   P   0.046143
219956_at   809.7   A   0.067627
210446_at   363.5   A   0.398926
206733_at   404.3   A   0.171387
206154_at   539.2   A   0.366211
220010_at   82.5    A   0.466064
206301_at   48.8    A   0.72583
206271_at   25.4    A   0.633789
220047_at   96  A   0.633789
221291_at   58.7    A   0.780518
206374_at   330.8   A   0.366211
206330_s_at 29.1    A   0.989258
207674_at   368.6   P   0.01416
206513_at   433.2   A   0.129639
206985_at   604.2   A   0.466064
208365_s_at 342.9   A   0.366211
210452_x_at 453.5   A   0.633789
220045_at   398 A   0.171387
206681_x_at 407.5   A   0.5
206521_s_at 1127.3  A   0.111572
206871_at   318.9   A   0.334473
206320_s_at 98.9    A   0.633789
220325_at   421.1   A   0.366211
206991_s_at 735.6   A   0.567627
206699_x_at 362.6   A   0.111572
214633_at   122.5   A   0.366211
206905_s_at 344.2   A   0.27417
216917_s_at 343 P   0.005859
219859_at   659 M   0.056152
206835_at   42.2    A   0.665527
217289_s_at 469 A   0.171387
210595_at   42.6    A   0.888428
210300_at   400.9   A   0.334473
221285_at   34.3    A   0.888428
206533_at   348.8   P   0.00293
219795_at   298.1   M   0.056152
220197_at   25.9    A   0.665527
217319_x_at 338.2   A   0.246094
211119_at   33.2    A   0.888428
206262_at   556.9   A   0.111572
206812_at   113.5   A   0.904785
214575_s_at 220.4   A   0.5
220142_at   540.6   A   0.366211
206404_at   346.8   A   0.466064
221307_at   266.6   P   0.030273
214470_at   2658.9  P   0.008057
206236_at   363 P   0.037598
220120_s_at 38  A   0.665527
214535_s_at 858.1   A   0.129639
219866_at   674.3   A   0.111572
214502_at   31.3    A   0.953857
207343_at   636.8   A   0.246094
206567_s_at 381.6   A   0.219482
207426_s_at 402.3   A   0.432373
210400_at   105.8   A   0.828613
220166_at   298.3   A   0.171387
214247_s_at 178.2   A   0.5
214630_at   97.3    A   0.567627
207248_at   138.1   A   0.780518
206603_at   35.4    A   0.904785
206424_at   490.2   A   0.5
206573_at   126 A   0.5
206034_at   240.6   A   0.432373
206579_at   431.1   A   0.149658
219947_at   335 P   0.00293
207854_at   59  A   0.665527
206381_at   315.7   A   0.334473
206483_at   453.5   A   0.219482
206173_x_at 151.5   A   0.567627
206627_s_at 23.7    A   0.533936
206631_at   479.8   A   0.111572
206676_at   330.5   A   0.366211
206714_at   246.2   A   0.466064
207049_at   36.2    A   0.962402
214596_at   34.3    A   0.953857
206333_at   180.9   A   0.567627
219907_at   347 A   0.398926
206432_at   303 A   0.19458
206618_at   126 A   0.780518
211169_s_at 95.4    A   0.533936
206142_at   19.2    A   0.870361
206414_s_at 58.3    A   0.780518
207337_at   65.1    A   0.981445
220519_s_at 99.3    A   0.601074
206742_at   210.5   A   0.633789
206261_at   455.5   P   0.001953
206337_at   791.9   P   0.046143
208426_x_at 655.2   A   0.067627
206954_at   50.8    A   0.633789
206811_at   22.2    A   0.904785
220031_at   58.4    A   0.919434
219914_at   91.9    A   0.753906
206517_at   27.5    A   0.633789
206512_at   55.3    A   0.828613
207020_at   323.3   A   0.366211
206268_at   721 P   0.023926
211867_s_at 37.8    A   0.780518
207740_s_at 71.6    A   0.665527
206174_s_at 632.1   A   0.171387
206718_at   581 A   0.111572
220067_at   241.9   A   0.633789
206783_at   1391.7  A   0.095215
206702_at   14.9    A   0.780518
220059_at   197.7   A   0.432373
206270_at   63.2    A   0.969727
206539_s_at 106.2   A   0.533936
210423_s_at 1713.9  A   0.067627
206368_at   242.7   A   0.366211
206280_at   485.7   A   0.27417
210329_s_at 270.9   A   0.567627
208492_at   70.9    A   0.888428
206324_s_at 103.3   A   0.567627
220106_at   175.5   A   0.601074
207360_s_at 53.5    A   0.828613
208323_s_at 63.4    A   0.633789
206184_at   669.5   A   0.095215
206541_at   19  A   0.601074
206467_x_at 365.7   A   0.219482
210366_at   191.3   A   0.19458
214462_at   322.5   P   0.018555
207718_x_at 875.4   A   0.219482
206552_s_at 82.5    A   0.149658
211336_x_at 113.4   A   0.888428
214631_at   64.1    A   0.567627
219936_s_at 216.7   A   0.219482
206693_at   134 A   0.111572
206730_at   12.4    A   0.991943
220086_at   425.5   A   0.398926
214602_at   45.7    A   0.98584
211339_s_at 812 P   0.000244
206867_at   349 A   0.432373
207767_s_at 1458.3  P   0.023926
206321_at   21.7    A   0.932373
215228_at   336.6   P   0.037598
206633_at   414.5   A   0.171387
220026_at   219.7   A   0.466064
220502_s_at 4.2 A   0.334473
220125_at   51  A   0.870361
210414_at   797.1   A   0.171387
211222_s_at 762.2   A   0.246094
220004_at   43.4    A   0.665527
206233_at   449.6   A   0.171387
221060_s_at 748 P   0.018555
221097_s_at 1174.3  P   0.046143
206530_at   337.3   A   0.366211
207306_at   59  A   0.80542
207404_s_at 729.8   P   0.018555
220214_at   88.3    A   0.850342
206336_at   251.4   P   0.030273
206709_x_at 572.1   A   0.398926
210302_s_at 319.6   A   0.303711
220554_at   123.2   A   0.466064
206957_at   35.1    A   0.753906
207053_at   61.3    A   0.943848
208023_at   205 A   0.171387
207298_at   755.6   A   0.111572
206641_at   44.7    A   0.601074
206814_at   225.3   A   0.366211
206235_at   19.2    A   0.850342
207095_at   114 A   0.334473
206729_at   921.2   P   0.023926
220065_at   66.9    A   0.753906
207207_at   359.8   P   0.00293
211389_x_at 263.4   A   0.533936
211155_s_at 169.5   M   0.056152
207742_s_at 246.7   A   0.633789
220131_at   419.1   A   0.219482
220244_at   1380.7  P   0.037598
220799_at   249.7   A   0.27417
220038_at   17.5    A   0.919434
214613_at   30.1    A   0.870361
220412_x_at 55.3    A   0.943848
207308_at   253.6   A   0.080566
206756_at   66.8    A   0.780518
206622_at   63.6    A   0.753906
206970_at   120.1   A   0.780518
221201_s_at 77.8    A   0.72583
206388_at   400 A   0.334473
214611_at   377.7   A   0.19458
207019_s_at 45.8    A   0.696289
206563_s_at 74.6    A   0.780518
206437_at   1275.4  A   0.149658
206719_at   622.1   A   0.246094
206837_at   98.7    A   0.80542
206836_at   139.9   A   0.753906
207987_s_at 30.2    A   0.5
206607_at   618.1   A   0.696289
220257_x_at 74.8    A   0.696289
206189_at   138.1   A   0.533936
220322_at   413.3   A   0.171387
220493_at   197.1   A   0.432373
206545_at   638.6   P   0.030273
215274_at   834.1   A   0.095215
207577_at   407.6   A   0.19458
220393_at   19.9    A   0.870361
206974_at   652.5   A   0.095215
206803_at   59.9    A   0.870361
206804_at   86.7    A   0.80542
207109_at   242.2   A   0.72583
206744_s_at 94.5    A   0.129639
206498_at   157.8   A   0.80542
206614_at   267.2   A   0.533936
220014_at   92.9    A   0.095215
220124_at   20.2    A   0.665527
206690_at   107.1   A   0.932373
207174_at   176.1   A   0.5
219860_at   572.7   P   0.023926
220378_at   434.2   A   0.095215
206323_x_at 17991.4 P   0.000244
208450_at   40.1    A   0.919434
207406_at   18.1    A   0.696289
206640_x_at 79  A   0.533936
210364_at   50.9    A   0.888428
206578_at   280.1   A   0.334473
206983_at   240.4   A   0.246094
206887_at   609.7   A   0.080566
220162_s_at 62.3    A   0.432373
206751_s_at 139.7   A   0.533936
220294_at   12.4    A   0.850342
220623_s_at 177.1   A   0.219482
207886_s_at 38.7    A   0.943848
206377_at   350.4   P   0.030273
207678_s_at 115.6   A   0.466064
220068_at   499.9   A   0.466064
207314_x_at 295 A   0.334473
206938_at   499 A   0.246094
220225_at   138.2   A   0.72583
206960_at   87.3    A   0.334473
220383_at   59.1    A   0.665527
220130_x_at 346.6   A   0.432373
214607_at   991.4   A   0.246094
206536_s_at 359 P   0.005859
219937_at   36.5    A   0.828613
211434_s_at 241.8   A   0.334473
207825_s_at 297.5   A   0.366211
206458_s_at 181.9   A   0.633789
220351_at   295.1   A   0.246094
214605_x_at 102.1   A   0.171387
206898_at   108.5   A   0.111572
220191_at   115.8   A   0.533936
206624_at   311.1   A   0.398926
210401_at   131 A   0.366211
206838_at   137 A   0.633789
207555_s_at 440.4   A   0.334473
221310_at   244.8   A   0.567627
208454_s_at 371.6   A   0.334473
207194_s_at 68.1    A   0.753906
206575_at   57.8    A   0.888428
210961_s_at 207.9   A   0.246094
214469_at   34.3    A   0.943848
214401_at   693.8   A   0.432373
216994_s_at 279.3   A   0.27417
220423_at   81.5    A   0.904785
206704_at   386.8   P   0.023926
220023_at   434.1   A   0.27417
206892_at   99.4    A   0.828613
220249_at   36.7    A   0.932373
219899_x_at 74.5    A   0.601074
206800_at   488.4   A   0.303711
207175_at   66.5    A   0.696289
206486_at   160.1   A   0.432373
206554_x_at 149.9   A   0.334473
206634_at   277.9   A   0.432373
208251_at   459.8   A   0.334473
210333_at   24  A   0.904785
220307_at   71.4    A   0.753906
220440_at   118.6   A   0.601074
210311_at   696.7   A   0.19458
206425_s_at 368.6   A   0.080566
221337_s_at 163.2   A   0.753906
207356_at   126.2   A   0.72583
206678_at   41.1    A   0.888428
220403_s_at 59  A   0.696289
206604_at   90.4    A   0.919434
207051_at   920.9   A   0.095215
206692_at   369.3   A   0.432373
207840_at   416.9   A   0.219482
208394_x_at 429.9   P   0.005859
220315_at   398.5   M   0.056152
207914_x_at 613.1   A   0.366211
207342_at   192.1   A   0.398926
206817_x_at 163 A   0.5
220818_s_at 19.7    A   0.981445
208300_at   292.6   A   0.219482
207199_at   117 A   0.303711
220034_at   50.2    A   0.696289
206696_at   113.7   A   0.828613
208164_s_at 318.1   A   0.5
220055_at   316.7   A   0.398926
207200_at   64.7    A   0.753906
214612_x_at 59  A   0.72583
207120_at   249.7   A   0.219482
207503_at   51.5    A   0.533936
221372_s_at 108.9   A   0.334473
206420_at   671 P   0.000732
220246_at   229.6   A   0.780518
206635_at   530.6   A   0.398926
210288_at   1321.1  P   0.037598
221450_x_at 55.1    A   0.870361
207094_at   1060.9  A   0.19458
210419_at   551.6   A   0.149658
210349_at   502.9   A   0.129639
207289_at   824.7   A   0.067627
215689_s_at 38.4    A   0.991943
206527_at   560.2   A   0.080566
206695_x_at 220.8   P   0.023926
207427_at   158 A   0.5
206749_at   347 A   0.466064
208471_at   63.6    A   0.398926
208168_s_at 91.9    A   0.780518
206793_at   104.9   A   0.870361
206277_at   222 A   0.5
208461_at   14.2    A   0.850342
214467_at   670.5   P   0.018555
220146_at   20.6    A   0.696289
220277_at   232.5   A   0.466064
207141_s_at 535.6   A   0.095215
207097_s_at 174.6   A   0.398926
206677_at   257.4   A   0.149658
206429_at   603.2   A   0.171387
206240_s_at 787.4   P   0.001953
207035_at   99.9    A   0.888428
220437_at   66.3    A   0.72583
220153_at   539.4   A   0.27417
220105_at   117 A   0.696289
220327_at   183.2   A   0.219482
221631_at   1274.5  P   0.046143
206605_at   70.2    A   0.904785
206691_s_at 255.8   A   0.129639
206766_at   708.5   P   0.010742
207333_at   365.7   A   0.27417
222102_at   130.5   A   0.533936
206711_at   44.7    A   0.80542
206767_at   718.9   M   0.056152
206805_at   544.5   A   0.129639
219985_at   46.5    A   0.753906
220387_s_at 48.4    A   0.601074
221278_at   24.1    A   0.98584
207137_at   66.9    A   0.696289
214348_at   383.7   A   0.601074
206726_at   433.4   A   0.27417
210324_at   238.3   A   0.466064
206717_at   244.4   P   0.005859
221292_at   88.6    A   0.696289
221279_at   445.8   A   0.27417
207050_at   262.3   A   0.334473
206591_at   247.9   A   0.432373
207117_at   346.3   P   0.037598
206638_at   95.5    A   0.466064
208414_s_at 212.6   A   0.72583
206523_at   28.8    A   0.969727
208090_s_at 161.2   A   0.633789
210437_at   185 A   0.432373
206762_at   23  A   0.780518
214474_at   919.6   P   0.030273
211107_s_at 722.9   A   0.334473
210689_at   1003.4  P   0.030273
210549_s_at 48.7    A   0.850342
214495_at   308.2   A   0.366211
220676_at   248.9   A   0.095215
220522_at   558 A   0.533936
210772_at   731.2   P   0.008057
207122_x_at 865.4   P   0.046143
216537_s_at 460.7   P   0.01416
220848_x_at 109.4   A   0.601074
206419_at   646.3   A   0.665527
206850_at   459.2   A   0.19458
206988_at   395.7   A   0.303711
220664_at   19.3    A   0.870361
206824_at   386.4   A   0.303711
206925_at   64.7    A   0.466064
210467_x_at 471.7   A   0.129639
206907_at   301 P   0.037598
206248_at   1046.7  A   0.219482
207785_s_at 299.4   P   0.005859
220413_at   710.1   A   0.601074
207220_at   271 A   0.27417
206862_at   135.7   A   0.601074
208377_s_at 236.1   A   0.567627
220359_s_at 98.5    A   0.696289
206556_at   50  A   0.533936
220245_at   271.8   A   0.567627
220405_at   395.6   P   0.046143
220928_s_at 168 A   0.665527
219982_s_at 345.5   A   0.432373
206628_at   590.8   A   0.27417
206666_at   878.9   A   0.080566
207008_at   1400.5  P   0.001221
214400_at   594.1   A   0.533936
206706_at   119.8   A   0.753906
220414_at   326.6   A   0.366211
220620_at   239.5   A   0.633789
214463_x_at 25.1    A   0.904785
207795_s_at 299.4   A   0.334473
220250_at   422 A   0.19458
207145_at   57.9    A   0.432373
206934_at   499.9   A   0.601074
206472_s_at 499.3   A   0.095215
220492_s_at 63.2    A   0.953857
206411_s_at 463.6   A   0.466064
211570_s_at 61.4    A   0.466064
207281_x_at 471.5   A   0.149658
206771_at   58  A   0.888428
206780_at   117.4   A   0.601074
220498_at   41.7    A   0.981445
220790_s_at 86.8    A   0.696289
220380_at   609.2   P   0.01416
220042_x_at 157.5   A   0.828613
220087_at   258 A   0.219482
206412_at   36.3    A   0.696289
206518_s_at 46.6    A   0.696289
206577_at   15.4    A   0.753906
220234_at   298.2   A   0.5
206674_at   591.7   A   0.432373
206946_at   93.5    A   0.753906
207277_at   532.8   A   0.219482
206516_at   195.2   A   0.633789
206752_s_at 27.4    A   0.780518
210301_at   1440.6  A   0.080566
206995_x_at 150.8   A   0.067627
206588_at   265.4   A   0.067627
211532_x_at 56.5    A   0.991943
217269_s_at 1793.2  P   0.018555
211516_at   335.5   A   0.129639
220549_at   110.5   A   0.633789
207114_at   858.2   A   0.111572
220356_at   204.9   A   0.334473
206785_s_at 18.2    A   0.80542
206735_at   466 A   0.5
220445_s_at 39.8    A   0.919434
220332_at   25.2    A   0.888428
206813_at   237 A   0.780518
207150_at   271.8   A   0.466064
207270_x_at 575 A   0.27417
206984_s_at 78.6    A   0.567627
207056_s_at 20  A   0.72583
207179_at   77.2    A   0.904785
214628_at   77.2    A   0.828613
211489_at   229.3   A   0.111572
211267_at   22.3    A   0.888428
208468_at   58.2    A   0.72583
208469_s_at 469.5   A   0.129639
208258_s_at 71.4    A   0.904785
220422_at   329.3   A   0.27417
206784_at   229.3   A   0.633789
211380_s_at 129.5   A   0.665527
207852_at   82.3    A   0.19458
214616_at   1050.1  A   0.095215
207166_at   10.1    A   0.962402
206664_at   40.7    A   0.753906
206833_s_at 110.8   A   0.432373
207032_s_at 111.4   A   0.696289
220066_at   83.3    A   0.665527
207167_at   88.9    A   0.870361
207066_at   69  A   0.932373
208037_s_at 418.2   A   0.149658
207014_at   287.9   P   0.005859
220418_at   25.8    A   0.533936
207140_at   37.5    A   0.98584
206827_s_at 187.8   A   0.466064
206585_at   248.4   A   0.303711
207009_at   672.6   A   0.334473
207091_at   52.6    A   0.780518
210504_at   1378.1  P   0.001221
206443_at   75.3    A   0.753906
206794_at   256.9   A   0.149658
220366_at   589.2   P   0.008057
206612_at   361.9   A   0.246094
220208_at   1620.6  A   0.095215
207187_at   1514.8  A   0.095215
206891_at   486.1   A   0.246094
220217_x_at 638.5   A   0.149658
207103_at   128.1   A   0.219482
211886_s_at 554.2   A   0.129639
210617_at   408.8   A   0.303711
207202_s_at 160.9   A   0.665527
206939_at   319.4   A   0.567627
206940_s_at 395.9   P   0.008057
206468_s_at 1057    A   0.303711
206893_at   139 P   0.01416
207299_s_at 104.6   A   0.466064
214617_at   2614.6  P   0.001953
206944_at   1114.4  A   0.366211
216083_s_at 85.8    A   0.828613
220180_at   277 A   0.303711
211362_s_at 435.3   P   0.018555
214472_at   27.3    A   0.780518
207399_at   290.6   A   0.366211
206617_s_at 123.5   A   0.850342
207204_at   353 A   0.753906
206529_x_at 188.1   P   0.030273
210335_at   303.9   A   0.149658
206806_at   268.3   A   0.219482
206881_s_at 89.4    A   0.850342
220048_at   1057.1  A   0.27417
206773_at   324.3   P   0.018555
220804_s_at 107.9   A   0.696289
221382_at   1432.6  A   0.067627
207518_at   260.9   P   0.018555
206852_at   349 A   0.095215
206856_at   208.7   A   0.366211
208048_at   182.8   A   0.246094
221343_at   162.1   A   0.466064
207394_at   370.4   A   0.27417
206866_at   38.8    A   0.753906
207055_at   41.7    A   0.953857
207237_at   223.1   A   0.665527
220313_at   114.8   A   0.466064
210861_s_at 217.7   A   0.398926
207918_s_at 32.9    A   0.981445
206961_s_at 208 A   0.5
207044_at   637.9   A   0.466064
211403_x_at 141.9   A   0.171387
220452_x_at 1237.6  A   0.171387
206619_at   62.3    A   0.888428
207317_s_at 126.7   A   0.696289
206561_s_at 261.6   A   0.5
207221_at   557.6   A   0.171387
207184_at   1086.1  A   0.149658
207771_at   440.5   A   0.171387
206927_s_at 168.3   A   0.533936
207027_at   75.4    A   0.962402
207354_at   586.4   A   0.19458
220255_at   52.4    A   0.5
207455_at   408.6   P   0.037598
206750_at   321.6   A   0.246094
206739_at   161.2   A   0.870361
216921_s_at 373.2   A   0.27417
207084_at   103.4   A   0.567627
220343_at   440.4   A   0.366211
206841_at   38.3    A   0.943848
206796_at   48.8    A   0.665527
207225_at   169.4   A   0.80542
221670_s_at 826.6   P   0.018555
216485_s_at 317.9   A   0.466064
207341_at   18.9    A   0.753906
207279_s_at 612.2   A   0.303711
207116_s_at 143.3   A   0.72583
210852_s_at 36.5    A   0.870361
206830_at   116.2   A   0.149658
220056_at   975.6   A   0.19458
208479_at   448.7   A   0.27417
210505_at   502.3   A   0.080566
214614_at   46.8    A   0.633789
220108_at   65.4    A   0.665527
206682_at   43.3    A   0.567627
221306_at   1293.8  P   0.010742
214476_at   159.1   A   0.932373
206720_at   239.5   A   0.466064
206663_at   420.2   A   0.303711
207294_at   366.7   A   0.334473
220429_at   294.6   A   0.149658
207819_s_at 129.7   A   0.5
207092_at   38.6    A   0.919434
207010_at   483 A   0.149658
210444_at   790.5   A   0.171387
